"zone","zone2","year","week","spp","trap_L","mosq_L","abund_sd","abund","abund_lci","abund_uci","pir","pir_lci","pir_uci","vi","vi_lci","vi_uci"
"BC","BC",2014,37,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2014,37,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2014,37,"All",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2014,36,"Pipiens",9,0,NA,0,NA,NA,0,0,0,0,0,0
"NW","FC",2014,36,"Tarsalis",9,0,NA,0,NA,NA,0,0,0,0,0,0
"NW","FC",2014,36,"All",9,0,NA,0,NA,NA,0,0,0,0,0,0
"NE","FC",2014,36,"Pipiens",10,0,NA,0,NA,NA,0,0,0,0,0,0
"NE","FC",2014,36,"Tarsalis",10,0,NA,0,NA,NA,0,0,0,0,0,0
"NE","FC",2014,36,"All",10,0,NA,0,NA,NA,0,0,0,0,0,0
"SE","FC",2014,36,"Pipiens",15,0,NA,0,NA,NA,0,0,0,0,0,0
"SE","FC",2014,36,"Tarsalis",15,0,NA,0,NA,NA,0,0,0,0,0,0
"SE","FC",2014,36,"All",15,0,NA,0,NA,NA,0,0,0,0,0,0
"SW","FC",2014,36,"Pipiens",9,0,NA,0,NA,NA,0,0,0,0,0,0
"SW","FC",2014,36,"Tarsalis",9,0,NA,0,NA,NA,0,0,0,0,0,0
"SW","FC",2014,36,"All",9,0,NA,0,NA,NA,0,0,0,0,0,0
"FC","FC",2014,36,"Pipiens",43,0,NA,0,NA,NA,0,0,0,0,0,0
"FC","FC",2014,36,"Tarsalis",43,0,NA,0,NA,NA,0,0,0,0,0,0
"FC","FC",2014,36,"All",43,0,NA,0,NA,NA,0,0,0,0,0,0
"LV","LV",2014,36,"Pipiens",6,0,NA,0,NA,NA,0,0,0,0,0,0
"LV","LV",2014,36,"Tarsalis",6,0,NA,0,NA,NA,0,0,0,0,0,0
"LV","LV",2014,36,"All",6,0,NA,0,NA,NA,0,0,0,0,0,0
"BE","BE",2014,36,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2014,36,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2014,36,"All",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2014,36,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2014,36,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2014,36,"All",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2014,35,"Pipiens",9,73,15.8701,8.1111,0,18.4796,0,0,0,0,0,0
"NW","FC",2014,35,"Tarsalis",9,61,5.8047,6.7778,2.9854,10.5702,0,0,0,0,0,0
"NW","FC",2014,35,"All",9,134,11.6125,14.8889,7.3021,22.4757,0,0,0,0,0,0
"NE","FC",2014,35,"Pipiens",10,210,18.8208,21,9.3347,32.6653,0,0,0,0,0,0
"NE","FC",2014,35,"Tarsalis",10,146,11.4814,14.6,7.4838,21.7162,0,0,0,0,0,0
"NE","FC",2014,35,"All",10,356,15.5245,35.6,25.9778,45.2222,0,0,0,0,0,0
"SE","FC",2014,35,"Pipiens",15,244,19.1925,16.2667,6.554,25.9794,0,0,0,0,0,0
"SE","FC",2014,35,"Tarsalis",15,269,14.7283,17.9333,10.4798,25.3868,0,0,0,0,0,0
"SE","FC",2014,35,"All",15,513,16.8305,34.2,25.6826,42.7174,0,0,0,0,0,0
"SW","FC",2014,35,"Pipiens",9,29,2.3333,3.2222,1.6978,4.7466,0,0,0,0,0,0
"SW","FC",2014,35,"Tarsalis",9,35,4.9357,3.8889,0.6642,7.1136,0,0,0,0,0,0
"SW","FC",2014,35,"All",9,64,3.7608,7.1111,4.654,9.5682,0,0,0,0,0,0
"FC","FC",2014,35,"Pipiens",43,556,17.0983,12.9302,7.8196,18.0408,0,0,0,0,0,0
"FC","FC",2014,35,"Tarsalis",43,511,12.0716,11.8837,8.2755,15.4919,0,0,0,0,0,0
"FC","FC",2014,35,"All",43,1067,14.722,24.814,20.4136,29.2144,0,0,0,0,0,0
"LV","LV",2014,35,"Pipiens",6,0,NA,0,NA,NA,0,0,0,0,0,0
"LV","LV",2014,35,"Tarsalis",6,0,NA,0,NA,NA,0,0,0,0,0,0
"LV","LV",2014,35,"All",6,0,NA,0,NA,NA,0,0,0,0,0,0
"BE","BE",2014,35,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2014,35,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2014,35,"All",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2014,35,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2014,35,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2014,35,"All",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2014,34,"Pipiens",9,65,7.0317,7.2222,2.6282,11.8162,0,0,0,0,0,0
"NW","FC",2014,34,"Tarsalis",9,211,17.8543,23.4444,11.7796,35.1092,0,0,0,0,0,0
"NW","FC",2014,34,"All",9,276,15.5866,30.6667,20.4835,40.8499,0,0,0,0,0,0
"NE","FC",2014,34,"Pipiens",10,248,16.0056,24.8,14.8796,34.7204,0,0,0,0,0,0
"NE","FC",2014,34,"Tarsalis",10,414,13.6398,41.4,32.946,49.854,0,0,0,0,0,0
"NE","FC",2014,34,"All",10,662,16.7925,66.2,55.7919,76.6081,0,0,0,0,0,0
"SE","FC",2014,34,"Pipiens",15,206,18.8318,13.7333,4.2031,23.2635,0,0,0,0,0,0
"SE","FC",2014,34,"Tarsalis",15,441,18.5926,29.4,19.9908,38.8092,0,0,0,0,0,0
"SE","FC",2014,34,"All",15,647,20.0391,43.1333,32.9921,53.2745,0,0,0,0,0,0
"SW","FC",2014,34,"Pipiens",9,19,2.4721,2.1111,0.496,3.7262,0,0,0,0,0,0
"SW","FC",2014,34,"Tarsalis",9,58,5.3411,6.4444,2.9549,9.9339,0,0,0,0,0,0
"SW","FC",2014,34,"All",9,77,4.6121,8.5556,5.5424,11.5688,0,0,0,0,0,0
"FC","FC",2014,34,"Pipiens",43,538,15.7909,12.5116,7.7917,17.2315,0,0,0,0,0,0
"FC","FC",2014,34,"Tarsalis",43,1124,19.1094,26.1395,20.4278,31.8512,0,0,0,0,0,0
"FC","FC",2014,34,"All",43,1662,18.7249,38.6512,33.0544,44.248,0,0,0,0,0,0
"LV","LV",2014,34,"Pipiens",6,0,NA,0,NA,NA,0,0,0,0,0,0
"LV","LV",2014,34,"Tarsalis",6,0,NA,0,NA,NA,0,0,0,0,0,0
"LV","LV",2014,34,"All",6,0,NA,0,NA,NA,0,0,0,0,0,0
"BE","BE",2014,34,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2014,34,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2014,34,"All",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2014,34,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2014,34,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2014,34,"All",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2014,33,"Pipiens",9,98,15.8859,10.8889,0.5101,21.2677,0,0,0,0,0,0
"NW","FC",2014,33,"Tarsalis",9,242,20.5697,26.8889,13.45,40.3278,0,0,0,0,0,0
"NW","FC",2014,33,"All",9,340,19.6376,37.7778,24.9479,50.6077,0,0,0,0,0,0
"NE","FC",2014,33,"Pipiens",10,175,15.8972,17.5,7.6468,27.3532,0,0,0,0,0,0
"NE","FC",2014,33,"Tarsalis",10,322,16.2604,32.2,22.1217,42.2783,0,0,0,0,0,0
"NE","FC",2014,33,"All",10,497,17.3729,49.7,38.9322,60.4678,0,0,0,0,0,0
"SE","FC",2014,33,"Pipiens",15,308,21.0946,20.5333,9.858,31.2086,0,0,0,0,0,0
"SE","FC",2014,33,"Tarsalis",15,615,14.3974,41,33.7139,48.2861,0,0,0,0,0,0
"SE","FC",2014,33,"All",15,923,20.5723,61.5333,51.1223,71.9443,0,0,0,0,0,0
"SW","FC",2014,33,"Pipiens",9,23,3.7786,2.5556,0.0869,5.0243,0,0,0,0,0,0
"SW","FC",2014,33,"Tarsalis",9,179,17.8986,19.8889,8.1951,31.5827,0,0,0,0,0,0
"SW","FC",2014,33,"All",9,202,15.395,22.4444,12.3863,32.5025,0,0,0,0,0,0
"FC","FC",2014,33,"Pipiens",43,604,17.3657,14.0465,8.8559,19.2371,0,0,0,0,0,0
"FC","FC",2014,33,"Tarsalis",43,1358,18.2525,31.5814,26.1258,37.037,0,0,0,0,0,0
"FC","FC",2014,33,"All",43,1962,19.7838,45.6279,39.7146,51.5412,0,0,0,0,0,0
"LV","LV",2014,33,"Pipiens",6,0,NA,0,NA,NA,0,0,0,0,0,0
"LV","LV",2014,33,"Tarsalis",6,0,NA,0,NA,NA,0,0,0,0,0,0
"LV","LV",2014,33,"All",6,0,NA,0,NA,NA,0,0,0,0,0,0
"BE","BE",2014,33,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2014,33,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2014,33,"All",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2014,33,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2014,33,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2014,33,"All",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2014,32,"Pipiens",9,28,2.2608,3.1111,1.634,4.5882,0,0,0,0,0,0
"NW","FC",2014,32,"Tarsalis",9,200,18.1713,22.2222,10.3503,34.0941,0,0,0,0,0,0
"NW","FC",2014,32,"All",9,228,15.9521,25.3333,14.9113,35.7553,0,0,0,0,0,0
"NE","FC",2014,32,"Pipiens",10,234,16.5207,23.4,13.1604,33.6396,0,0,0,0,0,0
"NE","FC",2014,32,"Tarsalis",10,495,2.3214,49.5,48.0612,50.9388,0,0,0,0,0,0
"NE","FC",2014,32,"All",10,729,17.6381,72.9,61.9678,83.8322,0,0,0,0,0,0
"SE","FC",2014,32,"Pipiens",15,257,17.7759,17.1333,8.1375,26.1291,0,0,0,0,0,0
"SE","FC",2014,32,"Tarsalis",15,575,16.9439,38.3333,29.7585,46.9081,0,0,0,0,0,0
"SE","FC",2014,32,"All",15,832,20.1835,55.4667,45.2524,65.681,0,0,0,0,0,0
"SW","FC",2014,32,"Pipiens",9,17,1.7638,1.8889,0.7366,3.0412,0,0,0,0,0,0
"SW","FC",2014,32,"Tarsalis",9,223,17.2828,24.7778,13.4864,36.0692,0,0,0,0,0,0
"SW","FC",2014,32,"All",9,240,16.7543,26.6667,15.7206,37.6128,0,0,0,0,0,0
"FC","FC",2014,32,"Pipiens",43,536,15.6317,12.4651,7.7928,17.1374,0,0,0,0,0,0
"FC","FC",2014,32,"Tarsalis",43,1493,18.1099,34.7209,29.3079,40.1339,0,0,0,0,0,0
"FC","FC",2014,32,"All",43,2029,20.201,47.186,41.148,53.224,0,0,0,0,0,0
"LV","LV",2014,32,"Pipiens",6,0,NA,0,NA,NA,0,0,0,0,0,0
"LV","LV",2014,32,"Tarsalis",6,0,NA,0,NA,NA,0,0,0,0,0,0
"LV","LV",2014,32,"All",6,0,NA,0,NA,NA,0,0,0,0,0,0
"BE","BE",2014,32,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2014,32,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2014,32,"All",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2014,32,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2014,32,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2014,32,"All",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2014,31,"Pipiens",9,15,5,1.6667,0,4.9334,0,0,0,0,0,0
"NW","FC",2014,31,"Tarsalis",9,50,16.6667,5.5556,0,16.4445,0,0,0,0,0,0
"NW","FC",2014,31,"All",9,65,12.1032,7.2222,0,15.1296,0,0,0,0,0,0
"NE","FC",2014,31,"Pipiens",10,232,16.9234,23.2,12.7108,33.6892,0,0,0,0,0,0
"NE","FC",2014,31,"Tarsalis",10,500,0,50,50,50,0,0,0,0,0,0
"NE","FC",2014,31,"All",10,732,18.0187,73.2,62.0319,84.3681,0,0,0,0,0,0
"SE","FC",2014,31,"Pipiens",15,148,14.3022,9.8667,2.6288,17.1046,0,0,0,0,0,0
"SE","FC",2014,31,"Tarsalis",15,612,17.9332,40.8,31.7245,49.8755,0,0,0,0,0,0
"SE","FC",2014,31,"All",15,760,22.3936,50.6667,39.334,61.9994,0,0,0,0,0,0
"SW","FC",2014,31,"Pipiens",9,0,NA,0,NA,NA,0,0,0,0,0,0
"SW","FC",2014,31,"Tarsalis",9,0,NA,0,NA,NA,0,0,0,0,0,0
"SW","FC",2014,31,"All",9,0,NA,0,NA,NA,0,0,0,0,0,0
"FC","FC",2014,31,"Pipiens",43,395,NA,9.186,NA,NA,0,0,0,0,0,0
"FC","FC",2014,31,"Tarsalis",43,1162,NA,27.0233,NA,NA,0,0,0,0,0,0
"FC","FC",2014,31,"All",43,1557,NA,36.2093,NA,NA,0,0,0,0,0,0
"LV","LV",2014,31,"Pipiens",6,0,NA,0,NA,NA,0,0,0,0,0,0
"LV","LV",2014,31,"Tarsalis",6,0,NA,0,NA,NA,0,0,0,0,0,0
"LV","LV",2014,31,"All",6,0,NA,0,NA,NA,0,0,0,0,0,0
"BE","BE",2014,31,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2014,31,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2014,31,"All",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2014,31,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2014,31,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2014,31,"All",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2014,30,"Pipiens",9,56,7.2419,6.2222,1.4908,10.9536,0,0,0.0287,0,0,0.18
"NW","FC",2014,30,"Tarsalis",9,317,17.9915,35.2222,23.4678,46.9766,0,0,0.0046,0,0,0.16
"NW","FC",2014,30,"All",9,373,19.9906,41.4444,28.3839,54.5049,0,0,0.004,0,0,0.17
"NE","FC",2014,30,"Pipiens",10,166,16.3177,16.6,6.4862,26.7138,0,0,0.0192,0,0,0.32
"NE","FC",2014,30,"Tarsalis",10,484,5.0596,48.4,45.264,51.536,0,0,0.0017,0,0,0.08
"NE","FC",2014,30,"All",10,650,20.1089,65,52.5364,77.4636,0,0,0.0016,0,0,0.1
"SE","FC",2014,30,"Pipiens",15,187,14.7109,12.4667,5.022,19.9114,0,0,0.01,0,0,0.12
"SE","FC",2014,30,"Tarsalis",15,717,7.8212,47.8,43.8419,51.7581,0.001,3e-04,0.0027,0.05,0.01,0.13
"SE","FC",2014,30,"All",15,904,21.3747,60.2667,49.4496,71.0838,9e-04,2e-04,0.0024,0.05,0.01,0.14
"SW","FC",2014,30,"Pipiens",9,31,3.0459,3.4444,1.4544,5.4344,0,0,0.0303,0,0,0.1
"SW","FC",2014,30,"Tarsalis",9,290,17.887,32.2222,20.536,43.9084,0,0,0.0088,0,0,0.28
"SW","FC",2014,30,"All",9,321,19.3429,35.6667,23.0293,48.3041,0,0,0.0069,0,0,0.25
"FC","FC",2014,30,"Pipiens",43,440,12.8727,10.2326,6.385,14.0802,0,0,0.0046,0,0,0.05
"FC","FC",2014,30,"Tarsalis",43,1808,14.1622,42.0465,37.8135,46.2795,5e-04,1e-04,0.0013,0.02,0,0.05
"FC","FC",2014,30,"All",43,2248,20.9044,52.2791,46.0308,58.5274,4e-04,1e-04,0.0011,0.02,0.01,0.06
"LV","LV",2014,30,"Pipiens",6,8,2.3381,1.3333,0,3.2042,0,0,0.0664,0,0,0.09
"LV","LV",2014,30,"Tarsalis",6,512,73.3994,85.3333,26.6015,144.0651,0.0016,3e-04,0.0054,0.14,0.03,0.46
"LV","LV",2014,30,"All",6,520,66.1491,86.6667,33.7364,139.597,0.0016,3e-04,0.0051,0.14,0.03,0.44
"BE","BE",2014,30,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2014,30,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2014,30,"All",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2014,30,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2014,30,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2014,30,"All",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2014,29,"Pipiens",9,23,3.3953,2.5556,0.3373,4.7739,0,0,0,0,0,0
"NW","FC",2014,29,"Tarsalis",9,181,16.4274,20.1111,9.3785,30.8437,0,0,0,0,0,0
"NW","FC",2014,29,"All",9,204,14.6287,22.6667,13.1093,32.2241,0,0,0,0,0,0
"NE","FC",2014,29,"Pipiens",10,90,11.3529,9,1.9634,16.0366,0,0,0,0,0,0
"NE","FC",2014,29,"Tarsalis",10,396,14.653,39.6,30.518,48.682,0,0,0,0,0,0
"NE","FC",2014,29,"All",10,486,20.2279,48.6,36.0626,61.1374,0,0,0,0,0,0
"SE","FC",2014,29,"Pipiens",15,61,5.2708,4.0667,1.3993,6.7341,0,0,0,0,0,0
"SE","FC",2014,29,"Tarsalis",15,406,17.6977,27.0667,18.1104,36.023,0,0,0,0,0,0
"SE","FC",2014,29,"All",15,467,17.3616,31.1333,22.3471,39.9195,0,0,0,0,0,0
"SW","FC",2014,29,"Pipiens",9,7,0.8333,0.7778,0.2334,1.3222,0,0,0,0,0,0
"SW","FC",2014,29,"Tarsalis",9,51,3.3541,5.6667,3.4754,7.858,0,0,0,0,0,0
"SW","FC",2014,29,"All",9,58,3.4565,6.4444,4.1862,8.7026,0,0,0,0,0,0
"FC","FC",2014,29,"Pipiens",43,181,6.9129,4.2093,2.1431,6.2755,0,0,0,0,0,0
"FC","FC",2014,29,"Tarsalis",43,1034,18.4532,24.0465,18.5309,29.5621,0,0,0,0,0,0
"FC","FC",2014,29,"All",43,1215,17.0706,28.2558,23.1534,33.3582,0,0,0,0,0,0
"LV","LV",2014,29,"Pipiens",6,0,NA,0,NA,NA,0,0,0,0,0,0
"LV","LV",2014,29,"Tarsalis",6,0,NA,0,NA,NA,0,0,0,0,0,0
"LV","LV",2014,29,"All",6,0,NA,0,NA,NA,0,0,0,0,0,0
"BE","BE",2014,29,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2014,29,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2014,29,"All",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2014,29,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2014,29,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2014,29,"All",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2014,28,"Pipiens",9,62,16.3817,6.8889,0,17.5916,0,0,0,0,0,0
"NW","FC",2014,28,"Tarsalis",9,254,22.7254,28.2222,13.3749,43.0695,0,0,0,0,0,0
"NW","FC",2014,28,"All",9,316,22.1312,35.1111,20.652,49.5702,0,0,0,0,0,0
"NE","FC",2014,28,"Pipiens",10,63,7.4244,6.3,1.6983,10.9017,0,0,0,0,0,0
"NE","FC",2014,28,"Tarsalis",10,469,6.7404,46.9,42.7223,51.0777,0,0,0,0,0,0
"NE","FC",2014,28,"All",10,532,21.9411,53.2,39.6008,66.7992,0,0,0,0,0,0
"SE","FC",2014,28,"Pipiens",15,36,5.1934,2.4,0,5.0282,0,0,0,0,0,0
"SE","FC",2014,28,"Tarsalis",15,505,16.6505,33.6667,25.2404,42.093,0,0,0,0,0,0
"SE","FC",2014,28,"All",15,541,19.9922,36.0667,25.9493,46.1841,0,0,0,0,0,0
"SW","FC",2014,28,"Pipiens",9,4,0.7265,0.4444,0,0.919,0,0,0,0,0,0
"SW","FC",2014,28,"Tarsalis",9,127,15.3659,14.1111,4.072,24.1502,0,0,0,0,0,0
"SW","FC",2014,28,"All",9,131,12.6807,14.5556,6.2709,22.8403,0,0,0,0,0,0
"FC","FC",2014,28,"Pipiens",43,165,8.8692,3.8372,1.1862,6.4882,0,0,0,0,0,0
"FC","FC",2014,28,"Tarsalis",43,1355,19.2544,31.5116,25.7565,37.2667,0,0,0,0,0,0
"FC","FC",2014,28,"All",43,1520,20.3906,35.3488,29.2541,41.4435,0,0,0,0,0,0
"LV","LV",2014,28,"Pipiens",6,0,NA,0,NA,NA,0,0,0,0,0,0
"LV","LV",2014,28,"Tarsalis",6,0,NA,0,NA,NA,0,0,0,0,0,0
"LV","LV",2014,28,"All",6,0,NA,0,NA,NA,0,0,0,0,0,0
"BE","BE",2014,28,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2014,28,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2014,28,"All",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2014,28,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2014,28,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2014,28,"All",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2014,27,"Pipiens",9,17,2.9768,1.8889,0,3.8337,0,0,0,0,0,0
"NW","FC",2014,27,"Tarsalis",9,134,15.0785,14.8889,5.0376,24.7402,0,0,0,0,0,0
"NW","FC",2014,27,"All",9,151,12.4859,16.7778,8.6203,24.9353,0,0,0,0,0,0
"NE","FC",2014,27,"Pipiens",10,26,2.4129,2.6,1.1045,4.0955,0,0,0,0,0,0
"NE","FC",2014,27,"Tarsalis",10,334,20.6031,33.4,20.6301,46.1699,0,0,0,0,0,0
"NE","FC",2014,27,"All",10,360,21.2949,36,22.8013,49.1987,0,0,0,0,0,0
"SE","FC",2014,27,"Pipiens",15,80,12.1929,5.3333,0,11.5038,0,0,0,0,0,0
"SE","FC",2014,27,"Tarsalis",15,419,20.6067,27.9333,17.5049,38.3617,0,0,0,0,0,0
"SE","FC",2014,27,"All",15,499,20.2203,33.2667,23.0338,43.4996,0,0,0,0,0,0
"SW","FC",2014,27,"Pipiens",9,3,0.7071,0.3333,0,0.7953,0,0,0,0,0,0
"SW","FC",2014,27,"Tarsalis",9,113,13.63,12.5556,3.6507,21.4605,0,0,0,0,0,0
"SW","FC",2014,27,"All",9,116,11.2784,12.8889,5.5203,20.2575,0,0,0,0,0,0
"FC","FC",2014,27,"Pipiens",43,126,7.5068,2.9302,0.6864,5.174,0,0,0,0,0,0
"FC","FC",2014,27,"Tarsalis",43,1000,19.5717,23.2558,17.4059,29.1057,0,0,0,0,0,0
"FC","FC",2014,27,"All",43,1126,17.9336,26.186,20.8257,31.5463,0,0,0,0,0,0
"LV","LV",2014,27,"Pipiens",6,0,NA,0,NA,NA,0,0,0,0,0,0
"LV","LV",2014,27,"Tarsalis",6,0,NA,0,NA,NA,0,0,0,0,0,0
"LV","LV",2014,27,"All",6,0,NA,0,NA,NA,0,0,0,0,0,0
"BE","BE",2014,27,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2014,27,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2014,27,"All",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2014,27,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2014,27,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2014,27,"All",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2014,26,"Pipiens",9,11,1.9861,1.2222,0,2.5198,0,0,0,0,0,0
"NW","FC",2014,26,"Tarsalis",9,16,2.3863,1.7778,0.2188,3.3368,0,0,0,0,0,0
"NW","FC",2014,26,"All",9,27,2.1489,3,1.5961,4.4039,0,0,0,0,0,0
"NE","FC",2014,26,"Pipiens",10,8,1.3166,0.8,0,1.616,0,0,0,0,0,0
"NE","FC",2014,26,"Tarsalis",10,103,15.4564,10.3,0.72,19.88,0,0,0,0,0,0
"NE","FC",2014,26,"All",10,111,11.736,11.1,3.826,18.374,0,0,0,0,0,0
"SE","FC",2014,26,"Pipiens",15,19,1.3345,1.2667,0.5913,1.9421,0,0,0,0,0,0
"SE","FC",2014,26,"Tarsalis",15,226,16.2061,15.0667,6.8653,23.2681,0,0,0,0,0,0
"SE","FC",2014,26,"All",15,245,13.3005,16.3333,9.6023,23.0643,0,0,0,0,0,0
"SW","FC",2014,26,"Pipiens",9,2,0.6667,0.2222,0,0.6578,0,0,0,0,0,0
"SW","FC",2014,26,"Tarsalis",9,18,2.5,2,0.3667,3.6333,0,0,0,0,0,0
"SW","FC",2014,26,"All",9,20,1.9967,2.2222,0.9177,3.5267,0,0,0,0,0,0
"FC","FC",2014,26,"Pipiens",43,40,1.404,0.9302,0.5105,1.3499,0,0,0,0,0,0
"FC","FC",2014,26,"Tarsalis",43,363,13.2635,8.4419,4.4775,12.4063,0,0,0,0,0,0
"FC","FC",2014,26,"All",43,403,10.108,9.3721,6.3508,12.3934,0,0,0,0,0,0
"LV","LV",2014,26,"Pipiens",6,0,NA,0,NA,NA,0,0,0,0,0,0
"LV","LV",2014,26,"Tarsalis",6,0,NA,0,NA,NA,0,0,0,0,0,0
"LV","LV",2014,26,"All",6,0,NA,0,NA,NA,0,0,0,0,0,0
"BE","BE",2014,26,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2014,26,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2014,26,"All",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2014,26,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2014,26,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2014,26,"All",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2014,25,"Pipiens",9,8,1.6159,0.8889,0,1.9446,0,0,0,0,0,0
"NW","FC",2014,25,"Tarsalis",9,23,4.1265,2.5556,0,5.2516,0,0,0,0,0,0
