"zone","zone2","year","week","spp","trap_L","mosq_L","abund","pir","pir_lci","pir_uci","vi","vi_lci","vi_uci"
"NE","FC",2024,31,"Pipiens",10,61,6.1,0,0,0.0218,0,0,0.13
"NE","FC",2024,31,"Tarsalis",10,233,23.3,0.0045,3e-04,0.0232,0.1,0.01,0.54
"NE","FC",2024,31,"All",10,294,29.4,0.0025,1e-04,0.0127,0.07,0,0.37
"SE","FC",2024,31,"Pipiens",15,88,5.87,0,0,0.02,0,0,0.12
"SE","FC",2024,31,"Tarsalis",15,560,37.33,0.0057,0.0015,0.0156,0.21,0.06,0.58
"SE","FC",2024,31,"All",15,648,43.2,0.0042,0.0011,0.0115,0.18,0.05,0.5
"SW","FC",2024,31,"Pipiens",10,31,3.1,0,0,0.0542,0,0,0.17
"SW","FC",2024,31,"Tarsalis",10,84,8.4,0,0,0.0507,0,0,0.43
"SW","FC",2024,31,"All",10,115,11.5,0,0,0.0269,0,0,0.31
"FC","FC",2024,31,"Pipiens",43,235,5.47,0,0,0.0057,0,0,0.03
"FC","FC",2024,31,"Tarsalis",43,1005,23.37,0.0043,0.0014,0.0105,0.1,0.03,0.25
"FC","FC",2024,31,"All",43,1240,28.84,0.0025,8e-04,0.0061,0.07,0.02,0.18
"LV","LV",2024,31,"Pipiens",6,14,2.33,0,0,0.2281,0,0,0.53
"LV","LV",2024,31,"Tarsalis",6,263,43.83,0.0035,2e-04,0.0168,0.15,0.01,0.74
"LV","LV",2024,31,"All",6,277,46.17,0.0034,2e-04,0.0161,0.16,0.01,0.74
"BE","BE",2024,31,"Pipiens",10,110,11,0.0098,6e-04,0.0557,0.11,0.01,0.61
"BE","BE",2024,31,"Tarsalis",10,1084,108.4,0.0051,0.0019,0.0113,0.55,0.21,1.22
"BE","BE",2024,31,"All",10,1194,119.4,0.0056,0.0023,0.0118,0.67,0.27,1.41
"BC","BC",2024,31,"Pipiens",5,0,0,0,0,0,0,0,0
"BC","BC",2024,31,"Tarsalis",5,245,49,0,0,0.0154,0,0,0.75
"BC","BC",2024,31,"All",5,245,49,0,0,0.0154,0,0,0.75
"NW","FC",2024,32,"Pipiens",10,126,12.6,0.0065,4e-04,0.035,0.08,0.01,0.44
"NW","FC",2024,32,"Tarsalis",10,126,12.6,0.0073,5e-04,0.0336,0.09,0.01,0.42
"NW","FC",2024,32,"All",10,252,25.2,0.0073,0.0013,0.0241,0.18,0.03,0.61
"NE","FC",2024,32,"Pipiens",10,82,8.2,0.0152,0.0028,0.0508,0.12,0.02,0.42
"NE","FC",2024,32,"Tarsalis",10,279,27.9,0,0,0.0135,0,0,0.38
"NE","FC",2024,32,"All",10,361,36.1,0.0048,9e-04,0.0156,0.17,0.03,0.56
"SE","FC",2024,32,"Pipiens",15,123,8.2,0.0088,0.0017,0.0289,0.07,0.01,0.24
"SE","FC",2024,32,"Tarsalis",15,223,14.87,0,0,0.0167,0,0,0.25
"SE","FC",2024,32,"All",15,346,23.07,0.0044,8e-04,0.0144,0.1,0.02,0.33
"SW","FC",2024,32,"Pipiens",9,40,4.44,0,0,0.0653,0,0,0.29
"SW","FC",2024,32,"Tarsalis",9,55,6.11,0.017,0.0011,0.0785,0.1,0.01,0.48
"SW","FC",2024,32,"All",9,95,10.56,0.0088,5e-04,0.0412,0.09,0.01,0.44
"FC","FC",2024,32,"Pipiens",43,371,8.63,0.0092,0.0035,0.0206,0.08,0.03,0.18
"FC","FC",2024,32,"Tarsalis",43,683,15.88,0.0029,5e-04,0.0092,0.05,0.01,0.15
"FC","FC",2024,32,"All",43,1054,24.51,0.0057,0.0025,0.0112,0.14,0.06,0.27
"LV","LV",2024,32,"Pipiens",6,16,2.67,0,0,0.1936,0,0,0.52
"LV","LV",2024,32,"Tarsalis",6,303,50.5,0.0072,0.0013,0.0247,0.36,0.07,1.25
"LV","LV",2024,32,"All",6,319,53.17,0.0068,0.0012,0.0233,0.36,0.06,1.24
"BE","BE",2024,32,"Pipiens",10,88,8.8,0.0129,7e-04,0.0759,0.11,0.01,0.67
"BE","BE",2024,32,"Tarsalis",10,560,56,0.0018,1e-04,0.0089,0.1,0.01,0.5
"BE","BE",2024,32,"All",10,648,64.8,0.0032,6e-04,0.0107,0.21,0.04,0.69
"BC","BC",2024,32,"Pipiens",5,0,0,0,0,0,0,0,0
"BC","BC",2024,32,"Tarsalis",5,172,34.4,0.0061,4e-04,0.0326,0.21,0.01,1.12
"BC","BC",2024,32,"All",5,172,34.4,0.0061,4e-04,0.0326,0.21,0.01,1.12
"NW","FC",2024,33,"Pipiens",10,46,4.6,0,0,0.0513,0,0,0.24
"NW","FC",2024,33,"Tarsalis",10,63,6.3,0,0,0.0642,0,0,0.4
"NW","FC",2024,33,"All",10,109,10.9,0,0,0.0294,0,0,0.32
"NE","FC",2024,33,"Pipiens",10,85,8.5,0.0102,0.0019,0.0344,0.09,0.02,0.29
"NE","FC",2024,33,"Tarsalis",10,232,23.2,0,0,0.0162,0,0,0.38
"NE","FC",2024,33,"All",10,317,31.7,0.0046,8e-04,0.0153,0.15,0.03,0.49
"SE","FC",2024,33,"Pipiens",15,69,4.6,0.0027,2e-04,0.013,0.01,0,0.06
"SE","FC",2024,33,"Tarsalis",15,271,18.07,0,0,0.014,0,0,0.25
"SE","FC",2024,33,"All",15,340,22.67,0.0016,1e-04,0.0076,0.04,0,0.17
"SW","FC",2024,33,"Pipiens",10,20,2,0,0,0.1043,0,0,0.21
"SW","FC",2024,33,"Tarsalis",10,46,4.6,0,0,0.0876,0,0,0.4
"SW","FC",2024,33,"All",10,66,6.6,0,0,0.05,0,0,0.33
"FC","FC",2024,33,"Pipiens",43,220,5.12,0.0046,0.0012,0.0124,0.02,0.01,0.06
"FC","FC",2024,33,"Tarsalis",43,612,14.23,0,0,0.0064,0,0,0.09
"FC","FC",2024,33,"All",43,832,19.35,0.0024,6e-04,0.0065,0.05,0.01,0.13
"LV","LV",2024,33,"Pipiens",6,31,5.17,0,0,0.1135,0,0,0.59
"LV","LV",2024,33,"Tarsalis",6,249,41.5,0,0,0.0152,0,0,0.63
"LV","LV",2024,33,"All",6,280,46.67,0,0,0.0136,0,0,0.63
"BE","BE",2024,33,"Pipiens",10,97,9.7,0,0,0.0385,0,0,0.37
"BE","BE",2024,33,"Tarsalis",10,376,37.6,0.0055,0.001,0.0184,0.21,0.04,0.69
"BE","BE",2024,33,"All",10,473,47.3,0.0044,8e-04,0.0145,0.21,0.04,0.69
"BC","BC",2024,33,"Pipiens",5,0,0,0,0,0,0,0,0
"BC","BC",2024,33,"Tarsalis",5,136,27.2,0.0079,5e-04,0.0441,0.21,0.01,1.2
"BC","BC",2024,33,"All",5,136,27.2,0.0079,5e-04,0.0441,0.21,0.01,1.2
"NW","FC",2024,34,"Pipiens",10,49,4.9,0,0,0.025,0,0,0.12
"NW","FC",2024,34,"Tarsalis",10,49,4.9,0,0,0.0897,0,0,0.44
"NW","FC",2024,34,"All",10,98,9.8,0,0,0.0199,0,0,0.2
"NE","FC",2024,34,"Pipiens",10,73,7.3,0.0144,0.0055,0.033,0.11,0.04,0.24
"NE","FC",2024,34,"Tarsalis",10,160,16,0.0132,0.0025,0.0436,0.21,0.04,0.7
"NE","FC",2024,34,"All",10,233,23.3,0.0144,0.0065,0.029,0.34,0.15,0.68
